title,url
"Sokushi Cheat ga Saikyou Sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga2024EP12TV",https://otakudesu.fit/series/sokushi-cheat-ga-saikyou-sugite-isekai-no-yatsura-ga-marude-aite-ni-naranai-n-desu-ga/
Mato Seihei no Slave2024EP12TV,https://otakudesu.fit/series/mato-seihei-no-slave/
Dungeon Meshi2024EP12TV,https://otakudesu.fit/series/dungeon-meshi/
Mahou Shoujo ni Akogarete2024EP12TV,https://otakudesu.fit/series/mahou-shoujo-ni-akogarete/
Ishura2024EP12TV,https://otakudesu.fit/series/ishura/
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season2017EP12TV,https://otakudesu.fit/series/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-3rd-season/
Jaku-Chara Tomozaki-kun 2nd STAGE2021EP12TV,https://otakudesu.fit/series/jaku-chara-tomozaki-kun-2nd-stage/
Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu2024EP12TV,https://otakudesu.fit/series/isekai-de-mofumofu-nadenade-suru-tame-ni-ganbattemasu/
Nanatsu no Taizai: Mokushiroku no Yonkishi2023EP22TV,https://otakudesu.fit/series/nanatsu-no-taizai-mokushiroku-no-yonkishi/
Dog Signal2023EP19TV,https://otakudesu.fit/series/dog-signal/
CompletedAtarashii Joushi wa Do Tennen2023EP12TV,https://otakudesu.fit/series/atarashii-joushi-wa-do-tennen/
CompletedHoukago Shounen Hanako-kun2023EP4TV,https://otakudesu.fit/series/houkago-shounen-hanako-kun/
Kanojo mo Kanojo Season 22021EP12TV,https://otakudesu.fit/series/kanojo-mo-kanojo-season-2/
Dr. Stone: New World Part 22019EP11TV,https://otakudesu.fit/series/dr-stone-new-world-part-2/
CompletedDead Mount Death Play Part 22023EP12TV,https://otakudesu.fit/series/dead-mount-death-play-part-2/
CompletedHoshikuzu Telepath2023EP12TV,https://otakudesu.fit/series/hoshikuzu-telepath/
CompletedThe IDOLM@STER Million Live!2023EP12TV,https://otakudesu.fit/series/the-idolmster-million-live/
CompletedKimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo2023EP12TV,https://otakudesu.fit/series/kimi-no-koto-ga-daidaidaidaidaisuki-na-100-nin-no-kanojo/
CompletedBokura no Ameiro Protocol2023EP12TV,https://otakudesu.fit/series/bokura-no-ameiro-protocol/
CompletedPotion-danomi de Ikinobimasu!2023EP12TV,https://otakudesu.fit/series/potion-danomi-de-ikinobimasu/
CompletedButa no Liver wa Kanetsu Shiro2023EP12TV,https://otakudesu.fit/series/buta-no-liver-wa-kanetsu-shiro/
CompletedKikansha no Mahou wa Tokubetsu desu2023EP12TV,https://otakudesu.fit/series/kikansha-no-mahou-wa-tokubetsu-desu/
CompletedTearmoon Teikoku Monogatari2023EP12TV,https://otakudesu.fit/series/tearmoon-teikoku-monogatari/
CompletedSpy x Family Season 22022EP12TV,https://otakudesu.fit/series/spy-x-family-season-2/
CompletedSaihate no Paladin Season 22021EP12TV,https://otakudesu.fit/series/saihate-no-paladin-season-2/
CompletedHikikomari Kyuuketsuki no Monmon2023EP12TV,https://otakudesu.fit/series/hikikomari-kyuuketsuki-no-monmon/
One Piece1999EP1153TV,https://otakudesu.fit/series/one-piece/
CompletedDark Gathering2023EP25TV,https://otakudesu.fit/series/dark-gathering/
Ao no Orchestra2023TV,https://otakudesu.fit/series/ao-no-orchestra/
Helck2023TV,https://otakudesu.fit/series/helck/
CompletedJujutsu Kaisen 2nd Season2020EP23TV,https://otakudesu.fit/series/jujutsu-kaisen-2nd-season/
Nanatsu no Maken ga Shihai Suru2023TV,https://otakudesu.fit/series/nanatsu-no-maken-ga-shihai-suru/
Gundam Build Metaverse2023EP3TV,https://otakudesu.fit/series/gundam-build-metaverse/
Arknights: Fuyukomori Kaerimichi2022EP8TV,https://otakudesu.fit/series/arknights-fuyukomori-kaerimichi/
CompletedHametsu no Oukoku2023EP12TV,https://otakudesu.fit/series/hametsu-no-oukoku/
CompletedKeikenzumi na Kimi to Keiken Zero na Ore ga Otsukiai suru Hanashi.2023EP12TV,https://otakudesu.fit/series/keikenzumi-na-kimi-to-keiken-zero-na-ore-ga-otsukiai-suru-hanashi/
Undead Unluck2023EP24TV,https://otakudesu.fit/series/undead-unluck/
16bit Sensation: Another Layer2023EP13TV,https://otakudesu.fit/series/16bit-sensation-another-layer/
CompletedB-PROJECT: Netsuretsu*Love Call2016EP12TV,https://otakudesu.fit/series/b-project-netsuretsulove-call/
Beyblade X2023EP42TV,https://otakudesu.fit/series/beyblade-x/
CompletedBikkurimen2023EP12TV,https://otakudesu.fit/series/bikkurimen/
CompletedBoukensha ni Naritai to Miyako ni Deteitta Musume ga S Rank ni Natteta2023EP13TV,https://otakudesu.fit/series/boukensha-ni-naritai-to-miyako-ni-deteitta-musume-ga-s-rank-ni-natteta/
CompletedBoushoku no Berserk2023EP12TV,https://otakudesu.fit/series/boushoku-no-berserk/
CompletedBullbuster2023EP12TV,https://otakudesu.fit/series/bullbuster/
CompletedCaptain Tsubasa: Season 2 – Junior Youth-hen2018EP38TV,https://otakudesu.fit/series/captain-tsubasa-season-2-junior-youth-hen/
CompletedDekoboko Majo no Oyako Jijou2023EP12TV,https://otakudesu.fit/series/dekoboko-majo-no-oyako-jijou/
CompletedGoblin Slayer II2018EP12TV,https://otakudesu.fit/series/goblin-slayer-ii/
CompletedKage no Jitsuryokusha ni Naritakute! 2nd season2022EP12TV,https://otakudesu.fit/series/kage-no-jitsuryokusha-ni-naritakute-2nd-season/
CompletedKamonohashi Ron no Kindan Suiri2023EP13TV,https://otakudesu.fit/series/kamonohashi-ron-no-kindan-suiri/
CompletedUnder Ninja2023EP12TV,https://otakudesu.fit/series/under-ninja/
CompletedKizuna no Allele Season 22023EP12TV,https://otakudesu.fit/series/kizuna-no-allele-season-2/
CompletedKonyaku Haki sareta Reijou wo Hirotta Ore ga Ikenai Koto wo Oshiekomu2023EP12TV,https://otakudesu.fit/series/konyaku-haki-sareta-reijou-wo-hirotta-ore-ga-ikenai-koto-wo-oshiekomu/
CompletedMahoutsukai no Yome SEASON 2 Part 22017EP12TV,https://otakudesu.fit/series/mahoutsukai-no-yome-season-2-part-2/
Megumi no Daigo: Kyuukoku no Orange2023EP22TV,https://otakudesu.fit/series/megumi-no-daigo-kyuukoku-no-orange/
CompletedWatashi no Oshi wa Akuyaku Reijou.2023EP12TV,https://otakudesu.fit/series/watashi-no-oshi-wa-akuyaku-reijou/
CompletedMF Ghost2023EP12TV,https://otakudesu.fit/series/mf-ghost/
CompletedMigi to Dali2023EP13TV,https://otakudesu.fit/series/migi-to-dali/
CompletedOjou to Banken-kun2023EP13TV,https://otakudesu.fit/series/ojou-to-banken-kun/
CompletedOvertake!2023EP12TV,https://otakudesu.fit/series/overtake/
CompletedParadox Live the Animation2023EP12TV,https://otakudesu.fit/series/paradox-live-the-animation/
Ragna Crimson2023EP23TV,https://otakudesu.fit/series/ragna-crimson/
CompletedSeijo no Maryoku wa Bannou desu Season 22021EP12TV,https://otakudesu.fit/series/seijo-no-maryoku-wa-bannou-desu-season-2/
Seiken Gakuin no Maken Tsukai2023EP12TV,https://otakudesu.fit/series/seiken-gakuin-no-maken-tsukai/
CompletedShangri-La Frontier: Kusoge Hunter Kamige ni Idoman to su2023EP25TV,https://otakudesu.fit/series/shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-to-su/
CompletedShy2023EP12TV,https://otakudesu.fit/series/shy/
Sousou no Frieren2023EP28TV,https://otakudesu.fit/series/sousou-no-frieren/
CompletedTate no Yuusha no Nariagari Season 32019EP12TV,https://otakudesu.fit/series/tate-no-yuusha-no-nariagari-season-3/
CompletedToaru Ossan no VRMMO Katsudouki2023EP12TV,https://otakudesu.fit/series/toaru-ossan-no-vrmmo-katsudouki/
Tokyo Revengers: Tenjiku-hen2021EP13TV,https://otakudesu.fit/series/tokyo-revengers-tenjiku-hen/
CompletedUma Musume: Pretty Derby Season 32018EP13TV,https://otakudesu.fit/series/uma-musume-pretty-derby-season-3/
CompletedYuzuki-san Chi no Yonkyoudai.2023EP12TV,https://otakudesu.fit/series/yuzuki-san-chi-no-yonkyoudai/
