title,url,image_url,year
Baban Baban Ban Vampire2025EP12TV,https://otakudesu.fit/series/baban-baban-ban-vampire/,https://image.tmdb.org/t/p/w300null,2008
UniteUp!: Uni:Birth2023EP10TV,https://otakudesu.fit/series/uniteup-unibirth/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736563623-2946-hTmTMf5MyQbizGGfcY6dkYJcAwP.jpg?resize=200,300",2024
CompletedSAKAMOTO DAYS2025EP11TV,https://otakudesu.fit/series/sakamoto-days/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736563222-4563-qTNIxDIzKjLLuS17fxdXjcKAlW7.jpg?resize=200,300",2023
Cardfight!! Vanguard: Divinez – Deluxe-hen2021EP3TV,https://otakudesu.fit/series/cardfight-vanguard-divinez-deluxe-hen/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736563072-4187-arGGGiyE2CK4CJ0hPfoyR0Knkvh.jpg?resize=200,300",2025
"CompletedGuild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Tobatsu Shiyou to Omoimasu2025EP12TV",https://otakudesu.fit/series/guild-no-uketsukejou-desu-ga-zangyou-wa-iya-nanode-boss-wo-solo-tobatsu-shiyou-to-omoimasu/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736528861-1580-jr5S6gzco5drm4QieAfVudA34Hm.jpg?resize=200,300",2025
Mahoutsukai Precure!! MIRAI DAYS2016EP7TV,https://otakudesu.fit/series/mahoutsukai-precure-mirai-days/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736477195-3886-cySJlj59YKsEo29h0GB5sQrqFIA.jpg?resize=200,300",2025
Übel Blatt2025EP12TV,https://otakudesu.fit/series/ubel-blatt/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736477056-9813-8Ji06qCoYMg6jgGPqFtbgEvA9Mk.jpg?resize=200,300",2024
CompletedKusuriya no Hitorigoto 2nd Season2023EP24TV,https://otakudesu.fit/series/kusuriya-no-hitorigoto-2nd-season/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736476835-7816-e3ojpANrFnmJCyeBNTinYwyBCIN.jpg?resize=200,300",2023
CompletedFarmagia2025EP12TV,https://otakudesu.fit/series/farmagia/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736476674-9488-9b3WxClXnOud4JwHeWttX0sHOJV.jpg?resize=200,300",2025
CompletedNihon e Youkoso Elf-san.2025EP12TV,https://otakudesu.fit/series/nihon-e-youkoso-elf-san/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736476503-5043-dTHuaL41DzvSByG4jyn26KXZw4E.jpg?resize=200,300",2025
CompletedDouse Koishite Shimaunda2025EP12TV,https://otakudesu.fit/series/douse-koishite-shimaunda/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736408593-9905-xhzOvuG2gyeiDDSFKE31b008odP.jpg?resize=200,300",2025
Sousei no Aquarion: Myth of Emotions2005EP12TV,https://otakudesu.fit/series/sousei-no-aquarion-myth-of-emotions/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736408458-9028-b7nYCiRLElXOcSICrZ8jdBqQP1m.jpg?resize=200,300",2023
CompletedAkuyaku Reijou Tensei Oji-san2025EP12TV,https://otakudesu.fit/series/akuyaku-reijou-tensei-oji-san/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736408282-9940-gkWFukI6zs2brCGvEy5ZNlfjgJp.jpg?resize=200,300",2023
CompletedFuguushoku [Kanteishi] ga Jitsu wa Saikyou Datta: Naraku de Kitaeta Saikyou no [Shingan] de Musou Suru2025EP12TV,https://otakudesu.fit/series/fuguushoku-kanteishi-ga-jitsu-wa-saikyou-datta-naraku-de-kitaeta-saikyou-no-shingan-de-musou-suru/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736408059-6317-iWQchD5iAc3Ou9zTQnPuNbLPsLB.jpg?resize=200,300",2024
CompletedDr. STONE: SCIENCE FUTURE2019EP12TV,https://otakudesu.fit/series/dr-stone-science-future/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736407926-3059-xbZQ3fDl0y5mt0ARwfeyrgQ4JTw.jpg?resize=200,300",2024
CompletedArafou Otoko no Isekai Tsuuhan Seikatsu2025EP13TV,https://otakudesu.fit/series/arafou-otoko-no-isekai-tsuuhan-seikatsu/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736407780-3787-mpQjKNcka5SG6TN2N4hBf9aAS2o.jpg?resize=200,300",2025
CompletedHoney Lemon Soda2025EP12TV,https://otakudesu.fit/series/honey-lemon-soda/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736309313-7276-aSGNq7YltfDNVJU7glwho5ZfBkw.jpg?resize=200,300",2023
CompletedMagic Maker: Isekai Mahou no Tsukurikata2025EP12TV,https://otakudesu.fit/series/magic-maker-isekai-mahou-no-tsukurikata/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/bx179297-qaG8nCqMpR3o-1.jpg?resize=200,300",2020
CompletedIshura 2nd Season2024EP12TV,https://otakudesu.fit/series/ishura-2nd-season/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/bx176234-Wx2rAYr7YSD8-1.jpg?resize=200,300",2025
"CompletedHana wa Saku, Shura no Gotoku2025EP12TV",https://otakudesu.fit/series/hana-wa-saku-shura-no-gotoku/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736257790-2029-rvQlD3sjnsX3FG4rrt0jVece7Bm.jpg?resize=200,300",2024
CompletedUnnamed Memory Act.22024EP12TV,https://otakudesu.fit/series/unnamed-memory-act-2/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/bx178550-1mjYHtOwiqkC.jpg?resize=200,300",2023
"CompletedBotsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwamete mita2025EP13TV",https://otakudesu.fit/series/botsuraku-yotei-no-kizoku-dakedo-hima-datta-kara-mahou-wo-kiwamete-mita/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736142634-9632-ssb1rdIIrT5WxK36yI9lACTe4fH.jpg?resize=200,300",2025
CompletedKuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai2025EP12TV,https://otakudesu.fit/series/kuroiwa-medaka-ni-watashi-no-kawaii-ga-tsuujinai/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736142401-9244-zDvweeiCCyAdJv9WHeQikFUGoGQ.jpg?resize=200,300",2024
CompletedKono Kaisha ni Suki na Hito ga Imasu2025EP12TV,https://otakudesu.fit/series/kono-kaisha-ni-suki-na-hito-ga-imasu/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736142183-8842-a6RVShj5Cef8t7kbuBPC2czjWVW.jpg?resize=200,300",2024
CompletedWatashi no Shiawase na Kekkon 2nd Season2023EP14TV,https://otakudesu.fit/series/watashi-no-shiawase-na-kekkon-2nd-season/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736141652-5876-5RZIBqSYHhpQF6s8Dgw2aXlA4ZS.jpg?resize=200,300",2021
Mahoutsukai no Yakusoku2025EP11TV,https://otakudesu.fit/series/mahoutsukai-no-yakusoku/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736141356-9010-jVNwrMKhCnTWITeZq43c0xae6Pd.jpg?resize=200,300",2025
CompletedZenshuu.2025EP12TV,https://otakudesu.fit/series/zenshuu/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1736067700-9618-vuKujQdZWoYsJjiDb2LJTaa1S2u.jpg?resize=200,300",2023
CompletedKisaki Kyouiku kara Nigetai Watashi2025EP12TV,https://otakudesu.fit/series/kisaki-kyouiku-kara-nigetai-watashi/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/bx170650-iVQC67atMVj3.png?resize=200,300",2025
Completed0-saiji Start Dash Monogatari Season 22024EP12TV,https://otakudesu.fit/series/0-saiji-start-dash-monogatari-season-2/,https://image.tmdb.org/t/p/w300/qtYsZKmZejpaaOHJDSI6SOOThLs.jpg,2025
CompletedOkinawa de Suki ni Natta Ko ga Hougen Sugite Tsura Sugiru2025EP12TV,https://otakudesu.fit/series/okinawa-de-suki-ni-natta-ko-ga-hougen-sugite-tsura-sugiru/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735947360-9251-4NbO1QPoxZwiYdffJwcV4bNmdbo.jpg?resize=200,300",2024
Yami Shibai 142013EP9TV,https://otakudesu.fit/series/yami-shibai-14/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735947137-3690-bF6QY4w7jr8UNHtEQsNmh6DDRML.jpg?resize=200,300",2025
CompletedMedalist2025EP13TV,https://otakudesu.fit/series/medalist/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735946908-8983-7DXsDnyOTTlqcj1fKrNQz8Ftxco.jpg?resize=200,300",2024
CompletedAo no Exorcist: Yosuga-hen2011EP12TV,https://otakudesu.fit/series/ao-no-exorcist-yosuga-hen/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735946733-5004-kpNoqNmElzGUEcEoZyfFwvYXMsR.jpg?resize=200,300",2024
CompletedOre dake Level Up na Ken: Season 2 – Arise from the Shadow2024EP13TV,https://otakudesu.fit/series/ore-dake-level-up-na-ken-season-2-arise-from-the-shadow/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735946416-5559-geCRueV3ElhRTr0xtJuEWJt6dJ1.jpg?resize=200,300",2023
NEET Kunoichi to Naze ka Dousei Hajimemashita2025EP13TV,https://otakudesu.fit/series/neet-kunoichi-to-naze-ka-dousei-hajimemashita/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735946137-7138-knHI7kIy7TOMCSjNQaJBiPQXtQU.jpg?resize=200,300",2024
CompletedTasokare Hotel2025EP13TV,https://otakudesu.fit/series/tasokare-hotel/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735916792-1503-uzbRIMQ0sUGhIAJKTRUOy1CrEcv.jpg?resize=200,300",2025
CompletedSorairo Utility (TV)2025EP13TV,https://otakudesu.fit/series/sorairo-utility-tv/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735882763-3523-saOl7YyYpO6fP70WSCCyZtGRske.jpg?resize=200,300",2023
Class no Daikirai na Joshi to Kekkon Suru Koto ni Natta.2025EP13TV,https://otakudesu.fit/series/class-no-daikirai-na-joshi-to-kekkon-suru-koto-ni-natta/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735882659-6994-jgS1A7VwYCjVs7SWvZhobDWLpkG.jpg?resize=200,300",2025
BanG Dream! Ave Mujica2025EP13TV,https://otakudesu.fit/series/bang-dream-ave-mujica/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735794074-4470-nLrwrdWW8z0ajDe6hVC1qkj8V3R.jpg?resize=200,300",2023
CompletedMomentary Lily2025EP13TV,https://otakudesu.fit/series/momentary-lily/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735793931-2446-b1P8nbIsvlJ57r0637cda2S6VAz.jpg?resize=200,300",2022
CompletedGrisaia: Phantom Trigger THE ANIMATION (TV)2019EP13TV,https://otakudesu.fit/series/grisaia-phantom-trigger-the-animation-tv/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735720487-9093-yEtlPrsyC2Ge3EYKvSXxyAouCzT.jpg?resize=200,300",2018
CompletedAmeku Takao no Suiri Karte2025EP12TV,https://otakudesu.fit/series/ameku-takao-no-suiri-karte/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735719796-3377-fWlCXl6nFEY2c3VZtqTZm8TkTIz.jpg?resize=200,300",2024
CompletedSalaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi-EP13TV,https://otakudesu.fit/series/4994/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/bx179689-kmlqdU3IbxeM.jpg?resize=200,300",2019
CompletedIzure Saikyou no Renkinjutsushi?2025EP13TV,https://otakudesu.fit/series/4992/,https://image.tmdb.org/t/p/w300/qfdzcGkQ0j1YEYBO7XZctlFz6FY.jpg,2024
CompletedHazure Skill “Kinomi Master”: Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite2024EP12TV,https://otakudesu.fit/series/hazure-skill-kinomi-master-skill-no-mi-tabetara-shinu-wo-mugen-ni-taberareru-you-ni-natta-ken-ni-tsuite/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735706437-7916-sy8OTK68SerisyO3QaoSAp4NehX.jpg?resize=200,300",2024
Fate/strange Fake2024EP1TV,https://otakudesu.fit/series/fate-strange-fake/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2025/01/1735706232-2483-2r5MEaLYl5lZxzgfSmrDybipngl.jpg?resize=200,300",2025
"CompletedS-Rank Monster no “Behemoth” dakedo, Neko to Machigawarete Elf Musume no Pet toshite Kurashitemasu2025EP12TV",https://otakudesu.fit/series/s-rank-monster-no-behemoth-dakedo-neko-to-machigawarete-elf-musume-no-pet-toshite-kurashitemasu/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/12/1735395687-2228-xN4dgkzgZXux3Jv3sH9sk3Crrcz.jpg?resize=200,300",2022
CompletedOne Piece: Gyojin Tou-hen2024EP21TV,https://otakudesu.fit/series/one-piece-gyojin-tou-hen/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/11/1730607166-7612-96oPsId8GAMSt94wq1n655gKZS1.jpg?resize=200,300",2021
CompletedAo no Miburo2024EP24TV,https://otakudesu.fit/series/ao-no-miburo/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1729345410-4795-jztaf4JuF8FJ5pNXnEqodHuETFY.jpg?resize=200,300",2024
CompletedArifureta Shokugyou de Sekai Saikyou Season 32019EP16TV,https://otakudesu.fit/series/arifureta-shokugyou-de-sekai-saikyou-season-3/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145597.jpg?resize=200,300",2025
Bananya: Around the World2016EP1TV,https://otakudesu.fit/series/bananya-around-the-world/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728898604-9558-nkHA9QgrHLh3vEq4WL5itDZAiCt.jpg?resize=200,300",2024
Shangri-La Frontier Season 22023EP25TV,https://otakudesu.fit/series/shangri-la-frontier-season-2/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/144794.jpg?resize=200,300",2024
CompletedMaou 20992024EP12TV,https://otakudesu.fit/series/maou-2099/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728752270-2171-mU7QgTm2WadwVoT7jDyMY9Czpsj.jpg?resize=200,300",2025
CompletedDragon Ball Daima2024EP21TV,https://otakudesu.fit/series/dragon-ball-daima/,https://image.tmdb.org/t/p/w300/cIDPZMGsiVHkHA6HPJmEmGcgyyw.jpg,2025
Houkago Shounen Hanako-kun Part 22023EP5TV,https://otakudesu.fit/series/houkago-shounen-hanako-kun-part-2/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728567364-7609-6qtqmilWKwgbcz7l31aTvj7Edmu.jpg?resize=200,300",2024
CompletedYarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu2024EP13TV,https://otakudesu.fit/series/yarinaoshi-reijou-wa-ryuutei-heika-wo-kouryakuchuu/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728495397-9274-nbvyGMjhMyMLVfmT69h8xysWSS0.jpg?resize=200,300",2025
CompletedYoukai Gakkou no Sensei Hajimemashita2024EP24TV,https://otakudesu.fit/series/youkai-gakkou-no-sensei-hajimemashita/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145662.jpg?resize=200,300",2024
CompletedOoi! Tonbo 2nd Season2024EP13TV,https://otakudesu.fit/series/ooi-tonbo-2nd-season/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145549.jpg?resize=200,300",2023
CompletedNanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season2023EP13TV,https://otakudesu.fit/series/nanatsu-no-taizai-mokushiroku-no-yonkishi-2nd-season/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145389.jpg?resize=200,300",2024
CompletedHoshifuru Oukoku no Nina2024EP13TV,https://otakudesu.fit/series/hoshifuru-oukoku-no-nina/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/144553.jpg?resize=200,300",2024
CompletedSeirei Gensouki 22021EP13TV,https://otakudesu.fit/series/seirei-gensouki-2/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/144583.jpg?resize=200,300",2024
CompletedNatsume Yuujinchou Shichi2008EP13TV,https://otakudesu.fit/series/natsume-yuujinchou-shichi/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728319007-1452-73SgwVqG9XeZwo7pNMZyj1gr6Y9.jpg?resize=200,300",2025
CompletedRaise wa Tanin ga Ii2024EP13TV,https://otakudesu.fit/series/3969/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/143773-1.jpg?resize=200,300",2025
The iDOLM@STER Shiny Colors 2nd Season2024EP13TV,https://otakudesu.fit/series/the-idolmster-shiny-colors-2nd-season-2/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728311492-5087-plv79G8KMsN4U8keajQKva3aSCy.jpg?resize=200,300",2023
CompletedKamonohashi Ron no Kindan Suiri 2nd Season2023EP13TV,https://otakudesu.fit/series/kamonohashi-ron-no-kindan-suiri-2nd-season/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728265714-6569-79fk0GLg3vJsjL3uv13NVwcFbE3.jpg?resize=200,300",2024
CompletedHaigakura2024EP13TV,https://otakudesu.fit/series/haigakura/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728265445-7901-8qKJs4PeCBscnb76eYg1unl153v.jpg?resize=200,300",2022
Neko ni Tensei Shita Oji-san2024EP13TV,https://otakudesu.fit/series/neko-ni-tensei-shita-oji-san/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728265143-4894-TBwZtDO3NXzNFEpYL4Z2h7OwmS.jpg?resize=200,300",2021
Puniru wa Kawaii Slime2024EP13TV,https://otakudesu.fit/series/puniru-wa-kawaii-slime/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728264799-1641-fgQTJa7R5fYE12BL5BtJNAVsYtX.jpg?resize=200,300",2025
CompletedLove Live! Superstar!! 3rd Season2021EP12TV,https://otakudesu.fit/series/love-live-superstar-3rd-season/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728234887-6630-gFs2oxAjyzMu7Bx9mUJKeW3K4ym.jpg?resize=200,300",2024
CompletedMF Ghost 2nd Season2023EP13TV,https://otakudesu.fit/series/mf-ghost-2nd-season/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145338.jpg?resize=200,300",2023
CompletedKami no Tou: Koubou-sen2020EP14TV,https://otakudesu.fit/series/kami-no-tou-koubou-sen/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145819.jpg?resize=200,300",2025
"CompletedTsuma, Shougakusei ni Naru.2024EP13TV",https://otakudesu.fit/series/tsuma-shougakusei-ni-naru/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145548.jpg?resize=200,300",2024
"CompletedParty kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki2024EP13TV",https://otakudesu.fit/series/party-kara-tsuihou-sareta-sono-chiyushi-jitsu-wa-saikyou-ni-tsuki/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728152643-5357-ukbkGIhH8cvirLIsyJdzdzJSCOl.jpg?resize=200,300",2024
CompletedRanma ½ (2024)2024EP13TV,https://otakudesu.fit/series/ranma-%c2%bd-2024/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728149867-7474-zQhwc27CWHM4zx9lJU9bI5FRQOm.jpg?resize=200,300",2024
CompletedChi.: Chikyuu no Undou ni Tsuite2024EP25TV,https://otakudesu.fit/series/3883/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145922.jpg?resize=200,300",2024
CompletedBlue Lock vs. U-20 Japan2022EP14TV,https://otakudesu.fit/series/blue-lock-vs-u-20-japan/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728144390-3339-fT9W86KFA9Khy2hIbkfClI8IYDH.jpg?resize=200,300",2024
Elf-san wa Yaserarenai. Specials2024EP3TV,https://otakudesu.fit/series/elf-san-wa-yaserarenai-specials/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145457.jpg?resize=200,300",2024
CompletedKimi wa Meido-sama.2024EP13TV,https://otakudesu.fit/series/kimi-wa-meido-sama/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728136638-8841-rohw3aNUXOhZC71V4oYGWKvYDOf.jpg?resize=200,300",2025
CompletedAo no Exorcist: Yuki no Hate-hen2011EP13TV,https://otakudesu.fit/series/ao-no-exorcist-yuki-no-hate-hen/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/bx176311-OZudERHrpJJ0.jpg?resize=200,300",2024
CompletedBleach: Sennen Kessen-hen – Soukoku-tan2004EP14TV,https://otakudesu.fit/series/bleach-sennen-kessen-hen-soukoku-tan/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728136313-2659-2EewmxXe72ogD0EaWM8gqa0ccIw.jpg?resize=200,300",2019
CompletedHamidashi Creative2024EP12TV,https://otakudesu.fit/series/hamidashi-creative/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728136006-7568-1BUfd478D4OvhtRSdRJAZ5crvwz.jpg?resize=200,300",2025
CompletedKabushikigaisha Magi-Lumière2024EP13TV,https://otakudesu.fit/series/kabushikigaisha-magi-lumiere/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728090480-2454-dBj8pKdhCTlTlpwWMsUmgPe3u5J.jpg?resize=200,300",2025
The iDOLM@STER: Shiny Colors 2nd season2024EP1TV,https://otakudesu.fit/series/the-idolmster-shiny-colors-2nd-season/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728061312-8681-plv79G8KMsN4U8keajQKva3aSCy.jpg?resize=200,300",2024
CompletedTouhai: Ura Rate Mahjong Touhai Roku2024EP25TV,https://otakudesu.fit/series/touhai-ura-rate-mahjong-touhai-roku/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728061215-7987-zmEd8mWnnK1pMNaJrURcDmNndSa.jpg?resize=200,300",2025
Mahoutsukai ni Narenakatta Onnanoko no Hanashi.2024EP13TV,https://otakudesu.fit/series/mahoutsukai-ni-narenakatta-onnanoko-no-hanashi/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728061125-5715-zkmhnUebWwQaAIpNxflzu5b8D18.jpg?resize=200,300",2024
Kabushiki Gaisha Magi Lumiere2024EP11TV,https://otakudesu.fit/series/kabushiki-gaisha-magi-lumiere-2/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728060882-8490-dBj8pKdhCTlTlpwWMsUmgPe3u5J.jpg?resize=200,300",2024
Hyakushou Kizoku 2nd Season2023EP11TV,https://otakudesu.fit/series/hyakushou-kizoku-2nd-season/,https://image.tmdb.org/t/p/w300/gfaUr4Wan5BmJxoPOgX3S1lbXXu.jpg,2025
CompletedRurouni Kenshin: Meiji Kenkaku Romantan – Kyoto Douran2023EP23TV,https://otakudesu.fit/series/rurouni-kenshin-meiji-kenkaku-romantan-kyoto-douran/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145530.jpg?resize=200,300",2024
CompletedSword Art Online Alternative: Gun Gale Online II2018EP13TV,https://otakudesu.fit/series/sword-art-online-alternative-gun-gale-online-ii/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728004924-8584-mkFSXuWzPemM1Ok0sBHl0SAsFbX.jpg?resize=200,300",2025
Kabushiki Gaisha Magi Lumiere2024EP1TV,https://otakudesu.fit/series/kabushiki-gaisha-magi-lumiere/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1728004754-3057-dBj8pKdhCTlTlpwWMsUmgPe3u5J.jpg?resize=200,300",2024
"Kekkon suru tte, Hontou desu ka2024EP13TV",https://otakudesu.fit/series/kekkon-suru-tte-hontou-desu-ka/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145469.jpg?resize=200,300",2011
CompletedAo no Hako2024EP25TV,https://otakudesu.fit/series/ao-no-hako/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/248748.jpg?resize=200,300",2025
"Sayounara Ryuusei, Konnichiwa Jinsei2024EP13TV",https://otakudesu.fit/series/sayounara-ryuusei-konnichiwa-jinsei/,https://otakudesu.fit/wp-content/uploads/2024/10/1v6cbNexbhpNXgZaEN92zVxJj2s.webp,2024
CompletedTrillion Game2024EP26TV,https://otakudesu.fit/series/trillion-game/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727976695-9716-4raTP9bzjc5385GWoLJar3ko0Pk.jpg?resize=200,300",2024
Mecha-ude (TV)2024EP13TV,https://otakudesu.fit/series/mecha-ude-tv/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727976556-7168-qPtBC9Cy9A5tmpqio1LSobGsF1Y.jpg?resize=200,300",2023
Dandadan2024EP13TV,https://otakudesu.fit/series/dandadan/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/143719.jpg?resize=200,300",2020
CompletedDungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen2015EP16TV,https://otakudesu.fit/series/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-v-houjou-no-megami-hen/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/144738-1.jpg?resize=200,300",2024
Acro Trip2024EP12TV,https://otakudesu.fit/series/acro-trip/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727949472-7543-m5rKz6sVlku4uEG53jwb01chs6O.jpg?resize=200,300",2024
NegaPosi Angler2024EP13TV,https://otakudesu.fit/series/negaposi-angler/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727919578-7900-50YOJIJvCnTrohnMi1flWZIiGNt.jpg?resize=200,300",2023
Kinokoinu2024EP10TV,https://otakudesu.fit/series/kinokoinu/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727919322-2926-2kjIui4ejGFtVMOtSAmjFwcsiKm.jpg?resize=200,300",2025
CompletedShin Tennis no Oujisama: U-17 World Cup Semifinal2022EP14TV,https://otakudesu.fit/series/shin-tennis-no-oujisama-u-17-world-cup-semifinal/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/10/145670.jpg?resize=200,300",2004
Kankin Kuiki Level X2024EP6TV,https://otakudesu.fit/series/kankin-kuiki-level-x/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727867811-3043-wlhdeBivMRi0iQnNdkKhZFSqdbO.jpg?resize=200,300",2024
